"","variety","variety_ID","clone_ID","clone_num","year","bud_day","flow_day","ver_day","mat_day","notes","BB","FLOW","VER","MAT","review","DiffBudMat","DiffBudFlow","DiffFlowVer","DiffVerMat","DiffBudVer"
"2913","Chasselas","585","585Mtp46","",1990,"5/3/1990","20/5/90","9/7/1990","4/8/1990",NA,1990-03-05,1990-05-20,1990-07-09,1990-08-04,NA,152,76,50,26,126
"2914","Chasselas","585","585Mtp46","",1991,"18/3/91","1/6/1991","26/7/91","16/8/91",NA,1991-03-18,1991-06-01,1991-07-26,1991-08-16,NA,151,75,55,21,130
"2915","Chasselas","585","585Mtp46","",1992,"19/3/92","22/5/92","19/7/92","10/8/1992",NA,1992-03-19,1992-05-22,1992-07-19,1992-08-10,NA,144,64,58,22,122
"2916","Chasselas","585","585Mtp46","",1996,"11/3/1996",NA,NA,NA,NA,1996-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2917","Chasselas","585","585Mtp46","",1997,"10/3/1997","17/5/97","8/7/1997","21/7/97",NA,1997-03-10,1997-05-17,1997-07-08,1997-07-21,NA,133,68,52,13,120
"2918","Chasselas","585","585Mtp46","",1998,"5/3/1998",NA,NA,NA,NA,1998-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2919","Chasselas","585","585Mtp46","",1999,"14/3/99","23/5/99","12/7/1999","17/8/99",NA,1999-03-14,1999-05-23,1999-07-12,1999-08-17,NA,156,70,50,36,120
"2920","Chasselas","585","585Mtp46","",2000,"20/3/00","29/5/00","20/7/00","21/7/00",NA,2000-03-20,2000-05-29,2000-07-20,2000-07-21,NA,123,70,52,1,122
"2921","Chasselas","585","585Mtp47","",1958,"29/3/58",NA,NA,"13/8/58",NA,1958-03-29,NA,NA,1958-08-13,NA,137,NA,NA,NA,NA
"2922","Chasselas","585","585Mtp47","",1959,"16/3/59",NA,NA,"3/8/1959",NA,1959-03-16,NA,NA,1959-08-03,NA,140,NA,NA,NA,NA
"2923","Chasselas","585","585Mtp47","",1960,"11/3/1960",NA,NA,"1/8/1960",NA,1960-03-11,NA,NA,1960-08-01,NA,143,NA,NA,NA,NA
"2924","Chasselas","585","585Mtp47","",1961,"6/3/1961",NA,NA,NA,NA,1961-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2925","Chasselas","585","585Mtp48","",1956,"29/3/56",NA,NA,"31/7/56",NA,1956-03-29,NA,NA,1956-07-31,NA,124,NA,NA,NA,NA
"2926","Chasselas","585","585Mtp48","",1957,"7/3/1957",NA,NA,"5/8/1957",NA,1957-03-07,NA,NA,1957-08-05,NA,151,NA,NA,NA,NA
"2927","Chasselas","585","585Mtp48","",1958,"24/3/58",NA,NA,"6/8/1958",NA,1958-03-24,NA,NA,1958-08-06,NA,135,NA,NA,NA,NA
"2928","Chasselas","585","585Mtp48","",1959,"18/3/59",NA,NA,NA,NA,1959-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2929","Chasselas","585","585Mtp48","",1960,"10/3/1960",NA,NA,NA,NA,1960-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2930","Chasselas","585","585Mtp48","",1961,"2/3/1961",NA,NA,NA,NA,1961-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2931","Chasselas","585","585Mtp49","",1956,NA,NA,NA,"31/7/56",NA,NA,NA,NA,1956-07-31,NA,NA,NA,NA,NA,NA
"2932","Chasselas","585","585Mtp49","",1957,"9/3/1957",NA,NA,"13/8/57",NA,1957-03-09,NA,NA,1957-08-13,NA,157,NA,NA,NA,NA
"2933","Chasselas","585","585Mtp49","",1958,"24/3/58",NA,NA,"5/8/1958",NA,1958-03-24,NA,NA,1958-08-05,NA,134,NA,NA,NA,NA
"2934","Chasselas","585","585Mtp49","",1959,"13/3/59",NA,NA,"18/8/59",NA,1959-03-13,NA,NA,1959-08-18,NA,158,NA,NA,NA,NA
"2935","Chasselas","585","585Mtp50","",1958,"26/3/58",NA,NA,"19/8/58",NA,1958-03-26,NA,NA,1958-08-19,NA,146,NA,NA,NA,NA
"2936","Chasselas","585","585Mtp50","",1959,"17/3/59",NA,NA,"3/8/1959",NA,1959-03-17,NA,NA,1959-08-03,NA,139,NA,NA,NA,NA
"2937","Chasselas","585","585Mtp50","",1960,"14/3/60",NA,NA,"1/8/1960",NA,1960-03-14,NA,NA,1960-08-01,NA,140,NA,NA,NA,NA
"2938","Chasselas","585","585Mtp51","",1959,"16/3/59",NA,NA,"3/8/1959",NA,1959-03-16,NA,NA,1959-08-03,NA,140,NA,NA,NA,NA
"2939","Chasselas","585","585Mtp51","",1960,"9/3/1960",NA,NA,"1/8/1960",NA,1960-03-09,NA,NA,1960-08-01,NA,145,NA,NA,NA,NA
"2940","Chasselas","585","585Mtp51","",1961,"13/3/61",NA,NA,"14/8/61",NA,1961-03-13,NA,NA,1961-08-14,NA,154,NA,NA,NA,NA
"2941","Chasselas","585","585Mtp52","",1956,"28/3/56",NA,NA,"21/8/56",NA,1956-03-28,NA,NA,1956-08-21,NA,146,NA,NA,NA,NA
"2942","Chasselas","585","585Mtp52","",1957,"12/3/1957",NA,NA,"19/8/57",NA,1957-03-12,NA,NA,1957-08-19,NA,160,NA,NA,NA,NA
"2943","Chasselas","585","585Mtp52","",1958,NA,NA,NA,"6/8/1958",NA,NA,NA,NA,1958-08-06,NA,NA,NA,NA,NA,NA
"2944","Chasselas","585","585Mtp52","",1959,"21/3/59",NA,NA,"9/8/1959",NA,1959-03-21,NA,NA,1959-08-09,NA,141,NA,NA,NA,NA
"2945","Chasselas","585","585Mtp52","",1960,"6/3/1960",NA,NA,"7/8/1960",NA,1960-03-06,NA,NA,1960-08-07,NA,154,NA,NA,NA,NA
"2946","Chasselas","585","585Mtp52","",1961,"6/3/1961",NA,NA,NA,NA,1961-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2947","Chasselas","585","585Mtp57","",1958,"27/3/58",NA,NA,"19/8/58",NA,1958-03-27,NA,NA,1958-08-19,NA,145,NA,NA,NA,NA
"2948","Chasselas","585","585Mtp57","",1959,"28/3/59",NA,NA,"3/8/1959",NA,1959-03-28,NA,NA,1959-08-03,NA,128,NA,NA,NA,NA
"2949","Chasselas","585","585Mtp57","",1960,"18/3/60",NA,NA,"8/8/1960",NA,1960-03-18,NA,NA,1960-08-08,NA,143,NA,NA,NA,NA
"2950","Chasselas","585","585Mtp57","",1961,"15/3/61",NA,NA,"14/8/61",NA,1961-03-15,NA,NA,1961-08-14,NA,152,NA,NA,NA,NA
"2951","Chasselas","585","585Mtp58","",1964,"23/3/64",NA,NA,"4/8/1964",NA,1964-03-23,NA,NA,1964-08-04,NA,134,NA,NA,NA,NA
"2952","Chasselas","585","585Mtp58","",1965,"27/3/65",NA,NA,"5/8/1965",NA,1965-03-27,NA,NA,1965-08-05,NA,131,NA,NA,NA,NA
"2953","Chasselas","585","585Mtp58","",1966,"10/3/1966",NA,NA,"10/8/1966",NA,1966-03-10,NA,NA,1966-08-10,NA,153,NA,NA,NA,NA
"2954","Chasselas","585","585Mtp58","",1967,"14/3/67",NA,NA,NA,NA,1967-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2955","Chasselas","585","585Mtp58","",1968,"24/3/68",NA,NA,"12/8/1968",NA,1968-03-24,NA,NA,1968-08-12,NA,141,NA,NA,NA,NA
"2956","Chasselas","585","585Mtp58","",1969,"22/3/69",NA,NA,"26/8/69",NA,1969-03-22,NA,NA,1969-08-26,NA,157,NA,NA,NA,NA
"2957","Chasselas","585","585Mtp58","",1970,"26/3/70",NA,NA,NA,NA,1970-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2958","Chasselas","585","585Mtp58","",1971,"30/3/71",NA,NA,NA,NA,1971-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2959","Chasselas","585","585Mtp58","",1972,"19/3/72",NA,NA,"17/8/72",NA,1972-03-19,NA,NA,1972-08-17,NA,151,NA,NA,NA,NA
"2960","Chasselas","585","585Mtp58","",1973,"30/3/73",NA,NA,NA,NA,1973-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2961","Chasselas","585","585Mtp58","",1974,"19/3/74",NA,NA,NA,NA,1974-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2962","Chasselas","585","585Mtp58","",1976,"13/3/76",NA,NA,NA,NA,1976-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2963","Chasselas","585","585Mtp58","",1978,"11/3/1978",NA,NA,NA,NA,1978-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2964","Chasselas","585","585Mtp58","",1979,"19/3/79",NA,"23/7/79",NA,NA,1979-03-19,NA,1979-07-23,NA,NA,NA,NA,NA,NA,126
"2965","Chasselas","585","585Mtp58","",1980,"19/3/80",NA,"1/8/1980",NA,NA,1980-03-19,NA,1980-08-01,NA,NA,NA,NA,NA,NA,135
"2966","Chasselas","585","585Mtp58","",1981,"24/3/81",NA,"20/7/81",NA,NA,1981-03-24,NA,1981-07-20,NA,NA,NA,NA,NA,NA,118
"2967","Chasselas","585","585Mtp58","",1982,"18/3/82",NA,"12/7/1982",NA,NA,1982-03-18,NA,1982-07-12,NA,NA,NA,NA,NA,NA,116
"2968","Chasselas","585","585Mtp58","",1983,"24/3/83",NA,NA,NA,NA,1983-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2969","Chasselas","585","585Mtp58","",1985,"1/4/1985",NA,NA,NA,NA,1985-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2970","Chasselas","585","585Mtp58","",1986,"26/3/86",NA,NA,NA,NA,1986-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2971","Chasselas","585","585Mtp58","",1987,NA,"4/6/1987","24/7/87","20/8/87",NA,NA,1987-06-04,1987-07-24,1987-08-20,NA,NA,NA,50,27,NA
"2972","Chasselas","585","585Mtp58","",1988,"25/3/88","31/5/88","24/7/88","16/8/88",NA,1988-03-25,1988-05-31,1988-07-24,1988-08-16,NA,144,67,54,23,121
"2973","Chasselas","585","585Mtp58","",1995,NA,"29/5/95",NA,NA,NA,NA,1995-05-29,NA,NA,NA,NA,NA,NA,NA,NA
"2974","Chasselas","585","585Mtp58","",1996,NA,"29/5/96",NA,NA,NA,NA,1996-05-29,NA,NA,NA,NA,NA,NA,NA,NA
"2975","Chasselas","585","585Mtp59","",1964,"26/3/64",NA,NA,"11/8/1964",NA,1964-03-26,NA,NA,1964-08-11,NA,138,NA,NA,NA,NA
"2976","Chasselas","585","585Mtp59","",1965,"27/3/65",NA,NA,"12/8/1965",NA,1965-03-27,NA,NA,1965-08-12,NA,138,NA,NA,NA,NA
"2977","Chasselas","585","585Mtp59","",1966,"12/3/1966",NA,NA,"10/8/1966",NA,1966-03-12,NA,NA,1966-08-10,NA,151,NA,NA,NA,NA
"2978","Chasselas","585","585Mtp59","",1967,"12/3/1967",NA,NA,NA,NA,1967-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2979","Chasselas","585","585Mtp59","",1968,"24/3/68",NA,NA,NA,NA,1968-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2980","Chasselas","585","585Mtp59","",1969,"25/3/69",NA,NA,"26/8/69",NA,1969-03-25,NA,NA,1969-08-26,NA,154,NA,NA,NA,NA
"2981","Chasselas","585","585Mtp59","",1972,NA,NA,NA,"17/8/72",NA,NA,NA,NA,1972-08-17,NA,NA,NA,NA,NA,NA
"2982","Chasselas","585","585Mtp59","",1979,NA,NA,"23/7/79",NA,NA,NA,NA,1979-07-23,NA,NA,NA,NA,NA,NA,NA
"2983","Chasselas","585","585Mtp59","",1980,NA,NA,"28/7/80",NA,NA,NA,NA,1980-07-28,NA,NA,NA,NA,NA,NA,NA
"2984","Chasselas","585","585Mtp59","",1981,"26/3/81",NA,"24/7/81",NA,NA,1981-03-26,NA,1981-07-24,NA,NA,NA,NA,NA,NA,120
"2985","Chasselas","585","585Mtp59","",1982,NA,NA,"15/7/82",NA,NA,NA,NA,1982-07-15,NA,NA,NA,NA,NA,NA,NA
"2986","Chasselas","585","585Mtp59","",1983,"25/3/83",NA,"29/7/83",NA,NA,1983-03-25,NA,1983-07-29,NA,NA,NA,NA,NA,NA,126
"2987","Chasselas","585","585Mtp59","",1986,"28/3/86",NA,NA,NA,NA,1986-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2988","Chasselas","585","585Mtp59","",1987,NA,"10/6/1987","25/7/88","17/8/87",NA,NA,1987-06-10,1988-07-25,1987-08-17,NA,NA,NA,411,-343,NA
"2989","Chasselas","585","585Mtp59","",1988,"28/3/88","1/6/1988","23/7/89","12/8/1988",NA,1988-03-28,1988-06-01,1989-07-23,1988-08-12,NA,137,65,417,-345,482
"2990","Chasselas","585","585Mtp60","",1964,NA,NA,NA,"11/8/1964",NA,NA,NA,NA,1964-08-11,NA,NA,NA,NA,NA,NA
"2991","Chasselas","585","585Mtp60","",1965,"27/3/65",NA,NA,"12/8/1965",NA,1965-03-27,NA,NA,1965-08-12,NA,138,NA,NA,NA,NA
"2992","Chasselas","585","585Mtp60","",1966,"16/3/66",NA,NA,"10/8/1966",NA,1966-03-16,NA,NA,1966-08-10,NA,147,NA,NA,NA,NA
"2993","Chasselas","585","585Mtp60","",1967,"13/3/67",NA,NA,NA,NA,1967-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2994","Chasselas","585","585Mtp60","",1968,"27/3/68",NA,NA,"19/8/68",NA,1968-03-27,NA,NA,1968-08-19,NA,145,NA,NA,NA,NA
"2995","Chasselas","585","585Mtp60","",1969,"27/3/69",NA,NA,NA,NA,1969-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2996","Chasselas","585","585Mtp60","",1972,NA,NA,NA,"21/8/72",NA,NA,NA,NA,1972-08-21,NA,NA,NA,NA,NA,NA
"2997","Chasselas","585","585Mtp61","",1964,"26/3/64",NA,NA,"11/8/1964",NA,1964-03-26,NA,NA,1964-08-11,NA,138,NA,NA,NA,NA
"2998","Chasselas","585","585Mtp61","",1965,"27/3/65",NA,NA,"11/8/1965",NA,1965-03-27,NA,NA,1965-08-11,NA,137,NA,NA,NA,NA
"2999","Chasselas","585","585Mtp61","",1966,"12/3/1966",NA,NA,"10/8/1966",NA,1966-03-12,NA,NA,1966-08-10,NA,151,NA,NA,NA,NA
"3000","Chasselas","585","585Mtp61","",1967,"12/3/1967",NA,NA,"9/8/1967",NA,1967-03-12,NA,NA,1967-08-09,NA,150,NA,NA,NA,NA
"3001","Chasselas","585","585Mtp61","",1968,"24/3/68",NA,NA,NA,NA,1968-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3002","Chasselas","585","585Mtp61","",1969,"24/3/69",NA,NA,"19/8/69",NA,1969-03-24,NA,NA,1969-08-19,NA,148,NA,NA,NA,NA
"3003","Chasselas","585","585Mtp61","",1972,NA,NA,NA,"17/8/72",NA,NA,NA,NA,1972-08-17,NA,NA,NA,NA,NA,NA
"3004","Chasselas","585","585Mtp62","",1964,"26/3/64",NA,NA,NA,NA,1964-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3005","Chasselas","585","585Mtp62","",1965,"27/3/65",NA,NA,"12/8/1965",NA,1965-03-27,NA,NA,1965-08-12,NA,138,NA,NA,NA,NA
"3006","Chasselas","585","585Mtp62","",1966,"14/3/66",NA,NA,"10/8/1966",NA,1966-03-14,NA,NA,1966-08-10,NA,149,NA,NA,NA,NA
"3007","Chasselas","585","585Mtp62","",1967,"10/3/1967",NA,NA,NA,NA,1967-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3008","Chasselas","585","585Mtp62","",1968,"25/3/68",NA,NA,"19/8/68",NA,1968-03-25,NA,NA,1968-08-19,NA,147,NA,NA,NA,NA
"3009","Chasselas","585","585Mtp62","",1969,"23/3/69",NA,NA,"26/8/69",NA,1969-03-23,NA,NA,1969-08-26,NA,156,NA,NA,NA,NA
"3010","Chasselas","585","585Mtp62","",1971,"29/3/71",NA,NA,NA,NA,1971-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3011","Chasselas","585","585Mtp62","",1972,"19/3/72",NA,NA,"21/8/72",NA,1972-03-19,NA,NA,1972-08-21,NA,155,NA,NA,NA,NA
"3012","Chasselas","585","585Mtp62","",1973,"29/3/73",NA,NA,NA,NA,1973-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3013","Chasselas","585","585Mtp62","",1974,"21/3/74",NA,NA,NA,NA,1974-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3014","Chasselas","585","585Mtp62","",1976,"18/3/76",NA,NA,NA,NA,1976-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3015","Chasselas","585","585Mtp62","",1978,"11/3/1978",NA,NA,NA,NA,1978-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3016","Chasselas","585","585Mtp62","",1979,"15/3/79",NA,"23/7/79",NA,NA,1979-03-15,NA,1979-07-23,NA,NA,NA,NA,NA,NA,130
"3017","Chasselas","585","585Mtp62","",1980,"23/3/80",NA,"1/8/1980",NA,NA,1980-03-23,NA,1980-08-01,NA,NA,NA,NA,NA,NA,131
"3018","Chasselas","585","585Mtp62","",1981,"26/3/81",NA,"24/7/81",NA,NA,1981-03-26,NA,1981-07-24,NA,NA,NA,NA,NA,NA,120
"3019","Chasselas","585","585Mtp62","",1982,"18/3/82",NA,"15/7/82",NA,NA,1982-03-18,NA,1982-07-15,NA,NA,NA,NA,NA,NA,119
"3020","Chasselas","585","585Mtp62","",1983,"29/3/83",NA,"29/7/83",NA,NA,1983-03-29,NA,1983-07-29,NA,NA,NA,NA,NA,NA,122
"3021","Chasselas","585","585Mtp62","",1985,"3/4/1985",NA,NA,NA,NA,1985-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3022","Chasselas","585","585Mtp62","",1986,"27/3/86",NA,NA,NA,NA,1986-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3023","Chasselas","585","585Mtp62","",1987,NA,"9/6/1987","26/7/87","17/8/87",NA,NA,1987-06-09,1987-07-26,1987-08-17,NA,NA,NA,47,22,NA
"3024","Chasselas","585","585Mtp62","",1988,"25/3/88","1/6/1988","24/7/88","16/8/88",NA,1988-03-25,1988-06-01,1988-07-24,1988-08-16,NA,144,68,53,23,121
"3025","Chasselas","585","585Mtp62","",1994,NA,"25/5/94",NA,NA,NA,NA,1994-05-25,NA,NA,NA,NA,NA,NA,NA,NA
"3026","Chasselas","585","585Mtp62","",1995,"16/3/95","27/5/95","17/7/95","16/8/95",NA,1995-03-16,1995-05-27,1995-07-17,1995-08-16,NA,153,72,51,30,123
"3027","Chasselas","585","585Mtp62","",1996,"18/3/96",NA,NA,NA,NA,1996-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3028","Chasselas","585","585Mtp62","",1997,NA,"21/5/97","20/7/97","4/8/1997",NA,NA,1997-05-21,1997-07-20,1997-08-04,NA,NA,NA,60,15,NA
"3029","Chasselas","585","585Mtp62","",1998,"16/3/98",NA,NA,NA,NA,1998-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3030","Chasselas","585","585Mtp62","",1999,"16/3/99",NA,NA,NA,NA,1999-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3031","Chasselas","585","585Mtp62","",2001,"7/3/2001","24/5/01","8/7/2001","17/8/01",NA,2001-03-07,2001-05-24,2001-07-08,2001-08-17,NA,163,78,45,40,123
"3032","Chasselas","585","585Mtp62","",2002,"17/3/02","23/5/02","22/7/02","20/8/02",NA,2002-03-17,2002-05-23,2002-07-22,2002-08-20,NA,156,67,60,29,127
"3033","Chasselas","585","585Mtp62","",2003,"26/3/03","26/5/03","18/7/03","11/8/2003",NA,2003-03-26,2003-05-26,2003-07-18,2003-08-11,NA,138,61,53,24,114
"3034","Chasselas","585","585Mtp62","",2004,"23/3/04","4/6/2004","28/7/04","24/8/04",NA,2004-03-23,2004-06-04,2004-07-28,2004-08-24,NA,154,73,54,27,127
"3035","Chasselas","585","585Mtp62","",2005,"2/4/2005","30/5/05","27/7/05","29/8/05",NA,2005-04-02,2005-05-30,2005-07-27,2005-08-29,NA,149,58,58,33,116
"3036","Chasselas","585","585Mtp62","",2006,"28/3/06","26/5/06","20/7/06","11/8/2006",NA,2006-03-28,2006-05-26,2006-07-20,2006-08-11,NA,136,59,55,22,114
"3037","Chasselas","585","585Mtp62","",2007,"14/3/07","19/5/07",NA,NA,NA,2007-03-14,2007-05-19,NA,NA,NA,NA,66,NA,NA,NA
"3038","Chasselas","585","585Mtp62","",2008,"13/3/08","24/5/08","24/7/08","20/8/08",NA,2008-03-13,2008-05-24,2008-07-24,2008-08-20,NA,160,72,61,27,133
"3039","Chasselas","585","585Mtp62","",2009,"19/3/09",NA,NA,NA,NA,2009-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3040","Chasselas","585","585Mtp62","",2010,"29/3/10","31/5/10","19/7/10","27/8/10",NA,2010-03-29,2010-05-31,2010-07-19,2010-08-27,NA,151,63,49,39,112
"3041","Chasselas","585","585Mtp62","",2011,"17/3/11","13/5/11","12/7/2011","17/8/11",NA,2011-03-17,2011-05-13,2011-07-12,2011-08-17,NA,153,57,60,36,117
"3042","Chasselas","585","585Mtp62","",2012,"29/3/12","29/5/12","24/7/12","20/8/12",NA,2012-03-29,2012-05-29,2012-07-24,2012-08-20,NA,144,61,56,27,117
"3043","Chasselas","585","585Mtp62","",2013,"27/3/13",NA,"26/7/13",NA,NA,2013-03-27,NA,2013-07-26,NA,NA,NA,NA,NA,NA,121
"3044","Chasselas","585","585Mtp63","",1964,"26/3/64",NA,NA,NA,NA,1964-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3045","Chasselas","585","585Mtp63","",1965,"31/3/65",NA,NA,"5/8/1965",NA,1965-03-31,NA,NA,1965-08-05,NA,127,NA,NA,NA,NA
"3046","Chasselas","585","585Mtp63","",1966,"13/3/66",NA,NA,"10/8/1966",NA,1966-03-13,NA,NA,1966-08-10,NA,150,NA,NA,NA,NA
"3047","Chasselas","585","585Mtp63","",1967,"13/3/67",NA,NA,"2/8/1967",NA,1967-03-13,NA,NA,1967-08-02,NA,142,NA,NA,NA,NA
"3048","Chasselas","585","585Mtp63","",1968,"24/3/68",NA,NA,"12/8/1968",NA,1968-03-24,NA,NA,1968-08-12,NA,141,NA,NA,NA,NA
"3049","Chasselas","585","585Mtp63","",1969,"25/3/69",NA,NA,"19/8/69",NA,1969-03-25,NA,NA,1969-08-19,NA,147,NA,NA,NA,NA
"3050","Chasselas","585","585Mtp63","",1972,NA,NA,NA,"21/8/72",NA,NA,NA,NA,1972-08-21,NA,NA,NA,NA,NA,NA
"3051","Chasselas","585","585Mtp64","",1964,"1/4/1964",NA,NA,NA,NA,1964-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3052","Chasselas","585","585Mtp64","",1965,"27/3/65",NA,NA,"5/8/1965",NA,1965-03-27,NA,NA,1965-08-05,NA,131,NA,NA,NA,NA
"3053","Chasselas","585","585Mtp64","",1966,"7/3/1966",NA,NA,"10/8/1966",NA,1966-03-07,NA,NA,1966-08-10,NA,156,NA,NA,NA,NA
"3054","Chasselas","585","585Mtp64","",1967,"10/3/1967",NA,NA,"2/8/1967",NA,1967-03-10,NA,NA,1967-08-02,NA,145,NA,NA,NA,NA
"3055","Chasselas","585","585Mtp64","",1968,"24/3/68",NA,NA,NA,NA,1968-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3056","Chasselas","585","585Mtp64","",1969,"23/3/69",NA,NA,"26/8/69",NA,1969-03-23,NA,NA,1969-08-26,NA,156,NA,NA,NA,NA
"3057","Chasselas","585","585Mtp64","",1972,NA,NA,NA,"17/8/72",NA,NA,NA,NA,1972-08-17,NA,NA,NA,NA,NA,NA
"3058","Chasselas","585","585Mtp65","",1964,"20/3/64",NA,NA,"11/8/1964",NA,1964-03-20,NA,NA,1964-08-11,NA,144,NA,NA,NA,NA
"3059","Chasselas","585","585Mtp65","",1965,"27/3/65",NA,NA,"5/8/1965",NA,1965-03-27,NA,NA,1965-08-05,NA,131,NA,NA,NA,NA
"3060","Chasselas","585","585Mtp65","",1966,"10/3/1966",NA,NA,"10/8/1966",NA,1966-03-10,NA,NA,1966-08-10,NA,153,NA,NA,NA,NA
"3061","Chasselas","585","585Mtp65","",1967,"9/3/1967",NA,NA,NA,NA,1967-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3062","Chasselas","585","585Mtp65","",1968,"26/3/68",NA,NA,NA,NA,1968-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3063","Chasselas","585","585Mtp65","",1969,"22/3/69",NA,NA,"26/8/69",NA,1969-03-22,NA,NA,1969-08-26,NA,157,NA,NA,NA,NA
"3064","Chasselas","585","585Mtp65","",1970,"27/3/70",NA,NA,NA,NA,1970-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3065","Chasselas","585","585Mtp65","",1971,"1/4/1971",NA,NA,NA,NA,1971-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3066","Chasselas","585","585Mtp65","",1972,"19/3/72",NA,NA,"17/8/72",NA,1972-03-19,NA,NA,1972-08-17,NA,151,NA,NA,NA,NA
"3067","Chasselas","585","585Mtp65","",1973,"30/3/73",NA,NA,NA,NA,1973-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3068","Chasselas","585","585Mtp65","",1974,"19/3/74",NA,NA,NA,NA,1974-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3069","Chasselas","585","585Mtp65","",1976,"15/3/76",NA,NA,NA,NA,1976-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3070","Chasselas","585","585Mtp65","",1978,"11/3/1978",NA,NA,NA,NA,1978-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3071","Chasselas","585","585Mtp65","",1979,"17/3/79",NA,"23/7/79",NA,NA,1979-03-17,NA,1979-07-23,NA,NA,NA,NA,NA,NA,128
"3072","Chasselas","585","585Mtp65","",1980,"20/3/80",NA,"28/7/80",NA,NA,1980-03-20,NA,1980-07-28,NA,NA,NA,NA,NA,NA,130
"3073","Chasselas","585","585Mtp65","",1981,"25/3/81",NA,"20/7/81",NA,NA,1981-03-25,NA,1981-07-20,NA,NA,NA,NA,NA,NA,117
"3074","Chasselas","585","585Mtp65","",1982,"15/3/82",NA,"12/7/1982",NA,NA,1982-03-15,NA,1982-07-12,NA,NA,NA,NA,NA,NA,119
"3075","Chasselas","585","585Mtp65","",1983,"22/3/83",NA,"22/7/83",NA,NA,1983-03-22,NA,1983-07-22,NA,NA,NA,NA,NA,NA,122
"3076","Chasselas","585","585Mtp65","",1985,"29/3/85",NA,NA,NA,NA,1985-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3077","Chasselas","585","585Mtp65","",1986,"24/3/86",NA,NA,NA,NA,1986-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3078","Chasselas","585","585Mtp65","",1987,NA,"5/6/1987","24/7/87","17/8/87",NA,NA,1987-06-05,1987-07-24,1987-08-17,NA,NA,NA,49,24,NA
"3079","Chasselas","585","585Mtp65","",1988,"25/3/88","30/5/88","23/7/88","12/8/1988",NA,1988-03-25,1988-05-30,1988-07-23,1988-08-12,NA,140,66,54,20,120
"3080","Chasselas","585","585Mtp65","",1995,NA,"29/5/95",NA,NA,NA,NA,1995-05-29,NA,NA,NA,NA,NA,NA,NA,NA
"3081","Chasselas","585","585Mtp66","",1964,"20/3/64",NA,NA,"11/8/1964",NA,1964-03-20,NA,NA,1964-08-11,NA,144,NA,NA,NA,NA
