"","year","doy","species","phenophase","studyid","datasource","yr1981","intid","species.fact"
"34853",1973,135.867,"Rissa1 tridactyla","reproduction","HMK039","kharouba",0,201,79
"34854",1974,128.205,"Rissa1 tridactyla","reproduction","HMK039","kharouba",0,201,79
"34855",1975,124.072,"Rissa1 tridactyla","reproduction","HMK039","kharouba",0,201,79
"34856",1976,128.763,"Rissa1 tridactyla","reproduction","HMK039","kharouba",0,201,79
"34857",1977,123.455,"Rissa1 tridactyla","reproduction","HMK039","kharouba",0,201,79
"34858",1978,143.146,"Rissa1 tridactyla","reproduction","HMK039","kharouba",0,201,79
"34859",1979,139.896,"Rissa1 tridactyla","reproduction","HMK039","kharouba",0,201,79
"34860",1980,134.587,"Rissa1 tridactyla","reproduction","HMK039","kharouba",0,201,79
"34861",1981,146.925,"Rissa1 tridactyla","reproduction","HMK039","kharouba",0,201,79
"34862",1982,133.676,"Rissa1 tridactyla","reproduction","HMK039","kharouba",1,201,79
"34863",1983,140.132,"Rissa1 tridactyla","reproduction","HMK039","kharouba",2,201,79
"34864",1984,140.705,"Rissa1 tridactyla","reproduction","HMK039","kharouba",3,201,79
"34865",1985,143.631,"Rissa1 tridactyla","reproduction","HMK039","kharouba",4,201,79
"34866",1986,158.617,"Rissa1 tridactyla","reproduction","HMK039","kharouba",5,201,79
"34867",1987,161.544,"Rissa1 tridactyla","reproduction","HMK039","kharouba",6,201,79
"34868",1988,136.823,"Rissa1 tridactyla","reproduction","HMK039","kharouba",7,201,79
"34869",1989,136.807,"Rissa1 tridactyla","reproduction","HMK039","kharouba",8,201,79
"34870",1990,128.851,"Rissa1 tridactyla","reproduction","HMK039","kharouba",9,201,79
"34871",1991,139.72,"Rissa1 tridactyla","reproduction","HMK039","kharouba",10,201,79
"34872",1992,138.529,"Rissa1 tridactyla","reproduction","HMK039","kharouba",11,201,79
"34873",1993,157.044,"Rissa1 tridactyla","reproduction","HMK039","kharouba",12,201,79
"34874",1994,157.029,"Rissa1 tridactyla","reproduction","HMK039","kharouba",13,201,79
"34875",1995,144.661,"Rissa1 tridactyla","reproduction","HMK039","kharouba",14,201,79
"35619",1983,188.3236,"Rissa2 tridactyla","population growth","SET005","kharouba",2,234,80
"35620",1984,186.209,"Rissa2 tridactyla","population growth","SET005","kharouba",3,234,80
"35621",1985,194.397,"Rissa2 tridactyla","population growth","SET005","kharouba",4,234,80
"35622",1986,188.8935,"Rissa2 tridactyla","population growth","SET005","kharouba",5,234,80
"35623",1987,183.1803,"Rissa2 tridactyla","population growth","SET005","kharouba",6,234,80
"35629",1988,186.2381,"Rissa2 tridactyla","population growth","SET005","kharouba",7,234,80
"35630",1989,177.8367,"Rissa2 tridactyla","population growth","SET005","kharouba",8,234,80
"35631",1990,181.6119,"Rissa2 tridactyla","population growth","SET005","kharouba",9,234,80
"35600",1991,184.9961,"Rissa2 tridactyla","population growth","SET005","kharouba",10,234,80
"35601",1992,180.8311,"Rissa2 tridactyla","population growth","SET005","kharouba",11,234,80
"35602",1993,183.0785,"Rissa2 tridactyla","population growth","SET005","kharouba",12,234,80
"35603",1994,197.3493,"Rissa2 tridactyla","population growth","SET005","kharouba",13,234,80
"35604",1995,195.5882,"Rissa2 tridactyla","population growth","SET005","kharouba",14,234,80
"35605",1996,205.273,"Rissa2 tridactyla","population growth","SET005","kharouba",15,234,80
"35606",1997,189.462,"Rissa2 tridactyla","population growth","SET005","kharouba",16,234,80
"35607",1998,192.9487,"Rissa2 tridactyla","population growth","SET005","kharouba",17,234,80
"35608",1999,195.6063,"Rissa2 tridactyla","population growth","SET005","kharouba",18,234,80
"35609",2000,185.295,"Rissa2 tridactyla","population growth","SET005","kharouba",19,234,80
"35610",2001,196.403,"Rissa2 tridactyla","population growth","SET005","kharouba",20,234,80
"35611",2002,189.4001,"Rissa2 tridactyla","population growth","SET005","kharouba",21,234,80
"35612",2003,188.9561,"Rissa2 tridactyla","population growth","SET005","kharouba",22,234,80
"35613",2004,204.0309,"Rissa2 tridactyla","population growth","SET005","kharouba",23,234,80
"35614",2005,211.3127,"Rissa2 tridactyla","population growth","SET005","kharouba",24,234,80
"35615",2006,206.4742,"Rissa2 tridactyla","population growth","SET005","kharouba",25,234,80
"33396",1975,135.0237,"Selasphorus platycercus","first appearance","HMK008","kharouba",0,145,81
"33466",1975,135.0237,"Selasphorus platycercus","first appearance","HMK008","kharouba",0,146,81
"33397",1979,136.4563,"Selasphorus platycercus","first appearance","HMK008","kharouba",0,145,81
"33467",1979,136.4563,"Selasphorus platycercus","first appearance","HMK008","kharouba",0,146,81
"33398",1980,138.321,"Selasphorus platycercus","first appearance","HMK008","kharouba",0,145,81
"33468",1980,138.321,"Selasphorus platycercus","first appearance","HMK008","kharouba",0,146,81
"33399",1981,133.4288,"Selasphorus platycercus","first appearance","HMK008","kharouba",0,145,81
"33469",1981,133.4288,"Selasphorus platycercus","first appearance","HMK008","kharouba",0,146,81
"33400",1982,135.0248,"Selasphorus platycercus","first appearance","HMK008","kharouba",1,145,81
"33401",1983,147.6623,"Selasphorus platycercus","first appearance","HMK008","kharouba",2,145,81
"33470",1983,147.6623,"Selasphorus platycercus","first appearance","HMK008","kharouba",2,146,81
"33364",1984,105.56655,"Selasphorus platycercus","first appearance","HMK008","kharouba",3,144,81
"33402",1984,105.56655,"Selasphorus platycercus","first appearance","HMK008","kharouba",3,145,81
"33471",1984,105.56655,"Selasphorus platycercus","first appearance","HMK008","kharouba",3,146,81
"33365",1985,111.87816,"Selasphorus platycercus","first appearance","HMK008","kharouba",4,144,81
"33403",1985,111.87816,"Selasphorus platycercus","first appearance","HMK008","kharouba",4,145,81
"33366",1986,117.4038,"Selasphorus platycercus","first appearance","HMK008","kharouba",5,144,81
"33404",1986,117.4038,"Selasphorus platycercus","first appearance","HMK008","kharouba",5,145,81
"33472",1986,117.4038,"Selasphorus platycercus","first appearance","HMK008","kharouba",5,146,81
"33367",1987,104.1018,"Selasphorus platycercus","first appearance","HMK008","kharouba",6,144,81
"33405",1987,104.1018,"Selasphorus platycercus","first appearance","HMK008","kharouba",6,145,81
"33473",1987,104.1018,"Selasphorus platycercus","first appearance","HMK008","kharouba",6,146,81
"33368",1988,137.2863,"Selasphorus platycercus","first appearance","HMK008","kharouba",7,144,81
"33406",1988,137.2863,"Selasphorus platycercus","first appearance","HMK008","kharouba",7,145,81
"33474",1988,137.2863,"Selasphorus platycercus","first appearance","HMK008","kharouba",7,146,81
"33369",1989,124.44905,"Selasphorus platycercus","first appearance","HMK008","kharouba",8,144,81
"33407",1989,124.44905,"Selasphorus platycercus","first appearance","HMK008","kharouba",8,145,81
"33475",1989,124.44905,"Selasphorus platycercus","first appearance","HMK008","kharouba",8,146,81
"33370",1991,118.3513,"Selasphorus platycercus","first appearance","HMK008","kharouba",10,144,81
"33408",1991,118.3513,"Selasphorus platycercus","first appearance","HMK008","kharouba",10,145,81
"33476",1991,118.3513,"Selasphorus platycercus","first appearance","HMK008","kharouba",10,146,81
"33371",1992,117.2051,"Selasphorus platycercus","first appearance","HMK008","kharouba",11,144,81
"33359",1993,125.48115,"Selasphorus platycercus","first appearance","HMK008","kharouba",12,144,81
"33409",1993,125.48115,"Selasphorus platycercus","first appearance","HMK008","kharouba",12,145,81
"33477",1993,125.48115,"Selasphorus platycercus","first appearance","HMK008","kharouba",12,146,81
"33360",1994,120.24725,"Selasphorus platycercus","first appearance","HMK008","kharouba",13,144,81
"33361",1995,122.9208,"Selasphorus platycercus","first appearance","HMK008","kharouba",14,144,81
"33410",1995,122.9208,"Selasphorus platycercus","first appearance","HMK008","kharouba",14,145,81
"33478",1995,122.9208,"Selasphorus platycercus","first appearance","HMK008","kharouba",14,146,81
"33411",1996,139.1117,"Selasphorus platycercus","first appearance","HMK008","kharouba",15,145,81
"33479",1996,139.1117,"Selasphorus platycercus","first appearance","HMK008","kharouba",15,146,81
"33362",1997,114.09895,"Selasphorus platycercus","first appearance","HMK008","kharouba",16,144,81
"33412",1997,114.09895,"Selasphorus platycercus","first appearance","HMK008","kharouba",16,145,81
"33480",1997,114.09895,"Selasphorus platycercus","first appearance","HMK008","kharouba",16,146,81
"33413",1998,134.0889,"Selasphorus platycercus","first appearance","HMK008","kharouba",17,145,81
"33481",1998,134.0889,"Selasphorus platycercus","first appearance","HMK008","kharouba",17,146,81
"33363",1999,134.1332,"Selasphorus platycercus","first appearance","HMK008","kharouba",18,144,81
"33414",1999,134.1332,"Selasphorus platycercus","first appearance","HMK008","kharouba",18,145,81
"33482",1999,134.1332,"Selasphorus platycercus","first appearance","HMK008","kharouba",18,146,81
"33415",2000,116.26345,"Selasphorus platycercus","first appearance","HMK008","kharouba",19,145,81
"33483",2000,116.26345,"Selasphorus platycercus","first appearance","HMK008","kharouba",19,146,81
"33373",2001,95.23505,"Selasphorus platycercus","first appearance","HMK008","kharouba",20,144,81
"33416",2001,95.23505,"Selasphorus platycercus","first appearance","HMK008","kharouba",20,145,81
"33484",2001,95.23505,"Selasphorus platycercus","first appearance","HMK008","kharouba",20,146,81
"33431",2002,125.7198,"Selasphorus platycercus","first appearance","HMK008","kharouba",21,145,81
"33485",2002,125.7198,"Selasphorus platycercus","first appearance","HMK008","kharouba",21,146,81
"33374",2003,126.27915,"Selasphorus platycercus","first appearance","HMK008","kharouba",22,144,81
"33432",2003,126.27915,"Selasphorus platycercus","first appearance","HMK008","kharouba",22,145,81
"33486",2003,126.27915,"Selasphorus platycercus","first appearance","HMK008","kharouba",22,146,81
"33429",2004,124.6918,"Selasphorus platycercus","first appearance","HMK008","kharouba",23,145,81
"33487",2004,124.6918,"Selasphorus platycercus","first appearance","HMK008","kharouba",23,146,81
"33430",2005,129.1695,"Selasphorus platycercus","first appearance","HMK008","kharouba",24,145,81
"33488",2005,129.1695,"Selasphorus platycercus","first appearance","HMK008","kharouba",24,146,81
"33435",2006,136.8343,"Selasphorus platycercus","first appearance","HMK008","kharouba",25,145,81
"33489",2006,136.8343,"Selasphorus platycercus","first appearance","HMK008","kharouba",25,146,81
"33375",2007,111.7822,"Selasphorus platycercus","first appearance","HMK008","kharouba",26,144,81
"33436",2007,111.7822,"Selasphorus platycercus","first appearance","HMK008","kharouba",26,145,81
"33372",2008,122.6224,"Selasphorus platycercus","first appearance","HMK008","kharouba",27,144,81
"33433",2008,122.6224,"Selasphorus platycercus","first appearance","HMK008","kharouba",27,145,81
"33490",2008,122.6224,"Selasphorus platycercus","first appearance","HMK008","kharouba",27,146,81
"33376",2009,107.19982,"Selasphorus platycercus","first appearance","HMK008","kharouba",28,144,81
"33434",2009,107.19982,"Selasphorus platycercus","first appearance","HMK008","kharouba",28,145,81
"33491",2009,107.19982,"Selasphorus platycercus","first appearance","HMK008","kharouba",28,146,81
"33377",2010,119.7149,"Selasphorus platycercus","first appearance","HMK008","kharouba",29,144,81
"33437",2010,119.7149,"Selasphorus platycercus","first appearance","HMK008","kharouba",29,145,81
"33492",2010,119.7149,"Selasphorus platycercus","first appearance","HMK008","kharouba",29,146,81
"33493",2011,140.2216,"Selasphorus platycercus","first appearance","HMK008","kharouba",30,146,81
"34804",1980,108.409,"Sitta europaea","reproduction","HMK038","kharouba",0,200,82
"34805",1981,102.5,"Sitta europaea","reproduction","HMK038","kharouba",0,200,82
"34806",1982,112.5,"Sitta europaea","reproduction","HMK038","kharouba",1,200,82
"34807",1983,102.955,"Sitta europaea","reproduction","HMK038","kharouba",2,200,82
"34808",1984,112.045,"Sitta europaea","reproduction","HMK038","kharouba",3,200,82
"34809",1985,107.5,"Sitta europaea","reproduction","HMK038","kharouba",4,200,82
"34810",1986,108.636,"Sitta europaea","reproduction","HMK038","kharouba",5,200,82
"34811",1987,104.773,"Sitta europaea","reproduction","HMK038","kharouba",6,200,82
"34812",1988,108.409,"Sitta europaea","reproduction","HMK038","kharouba",7,200,82
"34813",1989,106.818,"Sitta europaea","reproduction","HMK038","kharouba",8,200,82
"34814",1990,101.818,"Sitta europaea","reproduction","HMK038","kharouba",9,200,82
"34815",1991,109.318,"Sitta europaea","reproduction","HMK038","kharouba",10,200,82
"34816",1992,104.318,"Sitta europaea","reproduction","HMK038","kharouba",11,200,82
"34817",1993,107.955,"Sitta europaea","reproduction","HMK038","kharouba",12,200,82
"34818",1994,105.909,"Sitta europaea","reproduction","HMK038","kharouba",13,200,82
"34819",1995,111.364,"Sitta europaea","reproduction","HMK038","kharouba",14,200,82
"34820",1996,109.545,"Sitta europaea","reproduction","HMK038","kharouba",15,200,82
"34821",1997,114.091,"Sitta europaea","reproduction","HMK038","kharouba",16,200,82
"34822",1998,103.409,"Sitta europaea","reproduction","HMK038","kharouba",17,200,82
"34823",1999,101.591,"Sitta europaea","reproduction","HMK038","kharouba",18,200,82
"34824",2000,103.409,"Sitta europaea","reproduction","HMK038","kharouba",19,200,82
"34825",2001,106.136,"Sitta europaea","reproduction","HMK038","kharouba",20,200,82
"34826",2002,102.273,"Sitta europaea","reproduction","HMK038","kharouba",21,200,82
"34827",2003,115,"Sitta europaea","reproduction","HMK038","kharouba",22,200,82
"34828",2004,100.682,"Sitta europaea","reproduction","HMK038","kharouba",23,200,82
"34829",2005,104.318,"Sitta europaea","reproduction","HMK038","kharouba",24,200,82
"34307",1992,161.093,"Syrphid spp.","abundance","HMK033","kharouba",11,190,83
"34308",1993,176.813,"Syrphid spp.","abundance","HMK033","kharouba",12,190,83
"34309",1994,159.518,"Syrphid spp.","abundance","HMK033","kharouba",13,190,83
"34310",1995,190.476,"Syrphid spp.","abundance","HMK033","kharouba",14,190,83
"34311",1996,169.625,"Syrphid spp.","abundance","HMK033","kharouba",15,190,83
"34312",1997,179.252,"Syrphid spp.","abundance","HMK033","kharouba",16,190,83
"34313",1998,175.162,"Syrphid spp.","abundance","HMK033","kharouba",17,190,83
"34314",1999,170.056,"Syrphid spp.","abundance","HMK033","kharouba",18,190,83
"34315",2000,154.286,"Syrphid spp.","abundance","HMK033","kharouba",19,190,83
"34316",2001,167.465,"Syrphid spp.","abundance","HMK033","kharouba",20,190,83
"34317",2003,168.94,"Syrphid spp.","abundance","HMK033","kharouba",22,190,83
"34318",2004,149.613,"Syrphid spp.","abundance","HMK033","kharouba",23,190,83
"34319",2005,169.905,"Syrphid spp.","abundance","HMK033","kharouba",24,190,83
"34320",2006,176.99,"Syrphid spp.","abundance","HMK033","kharouba",25,190,83
"34321",2007,150.045,"Syrphid spp.","abundance","HMK033","kharouba",26,190,83
"34322",2008,184.05,"Syrphid spp.","abundance","HMK033","kharouba",27,190,83
"34323",2009,161.167,"Syrphid spp.","abundance","HMK033","kharouba",28,190,83
"34324",2010,194.132,"Syrphid spp.","abundance","HMK033","kharouba",29,190,83
"34325",2011,173.308,"Syrphid spp.","abundance","HMK033","kharouba",30,190,83
"34230",1985,256.6669,"Thermocyclops oithonoides","first appearance","HMK031","kharouba",4,188,84
"34231",1986,279.4813,"Thermocyclops oithonoides","first appearance","HMK031","kharouba",5,188,84
"34219",1987,262.8892,"Thermocyclops oithonoides","first appearance","HMK031","kharouba",6,188,84
"34220",1989,279.4813,"Thermocyclops oithonoides","first appearance","HMK031","kharouba",8,188,84
"34221",1990,245.25935,"Thermocyclops oithonoides","first appearance","HMK031","kharouba",9,188,84
"34222",1991,271.1849,"Thermocyclops oithonoides","first appearance","HMK031","kharouba",10,188,84
"34223",1993,287.7777,"Thermocyclops oithonoides","first appearance","HMK031","kharouba",12,188,84
"34224",1994,262.8892,"Thermocyclops oithonoides","first appearance","HMK031","kharouba",13,188,84
"34225",1995,316.8151,"Thermocyclops oithonoides","first appearance","HMK031","kharouba",14,188,84
"34226",1996,289.8518,"Thermocyclops oithonoides","first appearance","HMK031","kharouba",15,188,84
"34232",1997,287.7777,"Thermocyclops oithonoides","first appearance","HMK031","kharouba",16,188,84
"34233",1998,302.2964,"Thermocyclops oithonoides","first appearance","HMK031","kharouba",17,188,84
"34234",2000,294,"Thermocyclops oithonoides","first appearance","HMK031","kharouba",19,188,84
"34235",2001,271.1849,"Thermocyclops oithonoides","first appearance","HMK031","kharouba",20,188,84
"34204",2002,310.5928,"Thermocyclops oithonoides","first appearance","HMK031","kharouba",21,188,84
"34205",2003,333.4072,"Thermocyclops oithonoides","first appearance","HMK031","kharouba",22,188,84
"33333",1982,102.261,"Tortrix viridana","reproduction","HMK004","kharouba",1,19,85
"33334",1983,96.6617,"Tortrix viridana","reproduction","HMK004","kharouba",2,19,85
"33335",1984,105.007,"Tortrix viridana","reproduction","HMK004","kharouba",3,19,85
